ID,Sales Rank,Date,Review Score,Review Count
1432952382,2412236.0,"August 1, 2011",0.0,0
1403449309,3700885.0,"January 12, 2005",0.0,0
1580891748,25027.0,"February 10, 2006",4.69,194
0448464632,39762.0,"August 15, 2013",4.44,35
1416905863,12505.0,"January 5, 2010",4.59,430
1569319316,359915.0,March 2003,4.68,1040
0811861090,846757.0,"December 20, 2007",4.45,9
1423120876,46497.0,"January 5, 2010",4.55,11
1890348023,46621.0,"May 31, 2006",4.71,21
1429692685,185370.0,"August 1, 2012",4.56,9
0811863557,235168.0,"July 2, 2008",4.41,18
0764134728,5226261.0,"October 1, 2006",4.5,2
1442433558,253491.0,"October 4, 2011",4.68,384
0147511526,20074.0,"September 2, 2014",4.63,120
0789492202,125066.0,January 2003,4.32,22
0618891986,457256.0,"March 12, 2008",3.52,55
0547390556,1037387.0,"October 23, 2012",4.88,35
0062271512,54961.0,"March 31, 2015",4.69,105
0794400086,5760567.0,"September 1, 2002",4.0,1
0399214992,147185.0,"April 5, 1988",4.82,11
0547390106,344419.0,"May 23, 2011",4.6,67
1448861403,7836930.0,"January 15, 2012",0.0,0
1452133964,183232.0,"August 18, 2015",4.23,38
1494911655,684775.0,"January 6, 2014",0.0,0
1426314663,23301.0,"January 7, 2014",4.93,40
0753467216,890287.0,"September 27, 2011",4.25,4
0670062553,768774.0,"June 12, 2008",4.72,38
0134344855,2458234.0,"January 1, 2000",5.0,1
1611802644,557804.0,"December 1, 2015",4.0,5
0545270391,888052.0,"March 1, 2011",4.59,15
0060092955,10891.0,"January 6, 2015",4.51,140
0152001921,3844613.0,"October 1, 1997",4.88,26
0374399085,211557.0,"June 4, 2013",4.94,18
1442454520,2272610.0,"March 6, 2012",4.6,10
193631911X,93166.0,"October 18, 2010",4.76,24
069401107X,31058.0,"September 11, 1997",4.66,95
0698119185,972163.0,"November 12, 2001",4.63,37
0736433856,280326.0,"January 5, 2016",4.82,17
0395721377,3597889.0,"December 12, 1995",0.0,0
0763665843,38589.0,"September 22, 2015",4.91,80
1897349394,998738.0,"December 30, 2008",4.0,1
0525470247,3738663.0,"March 30, 2004",5.0,1
0778703495,2517320.0,"October 1, 2002",0.0,0
1622753763,,"August 1, 2014",0.0,0
0789324261,158917.0,"February 14, 2012",4.51,12
0375834095,34794.0,"October 25, 2005",4.42,117
0486418634,13435.0,"November 6, 2001",4.63,293
0195166353,1012745.0,"April 17, 2003",3.79,9
0060887168,752906.0,"June 13, 2006",4.25,4
0078778026,1034709.0,"April 9, 2007",4.86,7
0789488930,1562119.0,"November 1, 2002",4.5,18
0688148506,4979289.0,"April 25, 1996",4.67,31
0316118621,682904.0,"February 1, 2011",4.63,40
1608182126,10546922.0,"January 1, 2012",0.0,0
1579129277,32581.0,"March 5, 2013",4.34,66
0547328605,421852.0,"April 5, 2010",4.68,22
0887436323,9123376.0,"August 1, 1999",3.5,2
1419716441,222140.0,"October 13, 2015",5.0,12
072325785X,162542.0,"January 11, 2007",4.21,45
0486498298,974449.0,"October 17, 2013",4.34,3
140273591X,2386241.0,"April 1, 2008",5.0,3
1433971275,,"August 1, 2012",0.0,0
0060284870,6297478.0,"April 10, 2001",5.0,3
0064461815,558182.0,"August 14, 2007",4.64,92
0791088073,6704663.0,"June 1, 2005",0.0,0
1442459484,42645.0,"August 18, 2015",4.61,46
0881069728,33112.0,"July 1, 2000",4.74,50
098922676X,14303.0,"May 9, 2014",4.97,69
1880971399,609548.0,"December 1, 2000",4.01,3
061568128X,6189241.0,"May 9, 2013",4.67,3
0062363972,47079.0,"September 15, 2015",4.65,52
1550747592,4352304.0,"October 1, 2000",3.0,1
143296433X,4901811.0,"August 1, 2012",0.0,0
1892951452,22841.0,"November 15, 2009",4.41,152
1606843761,1113487.0,"February 10, 2015",4.82,16
0883880113,2199627.0,"June 1, 1983",4.0,4
1621570878,308337.0,"October 7, 2013",4.81,114
0395316685,136824.0,"October 26, 1981",4.54,79
0590463608,592093.0,"October 1, 1994",5.0,2
0590460927,2654698.0,"April 1, 1993",5.0,2
0756682320,29889.0,"August 1, 2011",5.0,8
0753459981,45611.0,"June 15, 2007",4.6,101
0810994925,953922.0,"October 1, 2008",4.01,14
0736896473,1305221.0,"September 1, 2006",4.15,6
1429668822,4202424.0,"July 1, 2011",0.0,0
155451438X,2779437.0,"September 1, 2012",4.2,5
148143232X,845262.0,"October 6, 2015",4.28,101
0736434852,31703.0,"July 28, 2015",4.73,86
1477730192,3047939.0,"January 1, 2014",5.0,1
0439845092,4865.0,"May 1, 2006",4.7,1758
0756691672,8301.0,"December 19, 2011",4.49,87
1595663177,9916965.0,"February 28, 2008",0.0,0
1550748149,3609246.0,"August 1, 2003",4.43,47
054723760X,10382.0,"May 18, 2009",4.57,449
0316283355,1538868.0,"March 4, 2014",4.31,13
0531205193,452957.0,"September 1, 2009",5.0,6
0736805427,4971713.0,"January 1, 2000",0.0,0
0553508067,19167.0,"January 6, 2015",4.62,313
0805047905,115.0,"September 15, 1996",4.78,2842
0399172750,1092.0,"August 18, 2015",4.69,981
1607301687,153718.0,"May 15, 2013",4.5,83
080508990X,2315.0,"July 7, 2009",4.78,2840
1416968407,1231254.0,"November 28, 2007",4.67,6
1612283039,3548070.0,"January 15, 2013",0.0,0
0448402149,571953.0,"May 4, 1994",4.21,28
B005K6RC3W,4677878.0,,0.0,0
0789431033,7374431.0,"March 15, 1998",0.0,0
0670447161,19820.0,"April 3, 1953",4.49,590
0064460029,36242.0,"November 14, 1984",4.41,91
0823407144,2028008.0,"September 1, 1988",3.82,6
0615951724,2395924.0,"April 4, 2014",5.0,9
1401918506,51707.0,"September 21, 2007",4.73,62
1847806953,4904.0,"August 6, 2015",4.55,55
1554531772,3893786.0,"August 1, 2008",3.8,5
0316376574,43490.0,"July 7, 2015",4.77,145
0531114368,5899750.0,"May 1, 1999",0.0,0
0811860639,111454.0,"April 23, 2008",4.71,68
1467756377,1789747.0,"August 1, 2015",5.0,5
1909193720,375569.0,"November 28, 2014",4.86,14
0516273663,1842677.0,"September 1, 2002",3.0,2
0982537735,535910.0,"August 1, 2013",5.0,2
0940666103,673809.0,"March 1, 1990",4.8,5
1410922030,3968367.0,"February 13, 2006",0.0,0
1410909360,3752676.0,"February 23, 2004",4.0,1
1620879980,805952.0,"November 1, 2013",3.67,42
0805069011,22259.0,"September 1, 2002",4.78,91
1429663278,1083399.0,"February 1, 2011",4.5,10
0723263922,590894.0,"January 8, 2009",4.28,1077
0064451631,481669.0,"August 7, 1998",4.86,42
1607300079,88897.0,"July 27, 2009",4.42,27
0778712400,1812029.0,"October 28, 2013",0.0,0
054562777X,1335.0,"September 30, 2014",4.83,82
0778751961,2176511.0,"January 1, 2010",0.0,0
0753464314,6798846.0,"September 14, 2010",0.0,0
1491460849,5137207.0,"August 1, 2015",4.5,2
0062245333,2383.0,"November 5, 2013",4.71,1085
0763638838,5055.0,"September 23, 2008",4.89,257
0764223283,1104271.0,"July 1, 2000",5.0,4
0345353730,791207.0,"October 12, 1987",4.54,274
0060733748,1547016.0,"January 29, 2008",3.8,15
1589255216,59467.0,"March 1, 2014",4.58,31
1426306520,9285.0,"March 23, 2010",4.85,139
0764526340,22555.0,"August 8, 2003",4.49,1976
076365809X,269828.0,"June 11, 2013",4.72,114
0525479031,78057.0,"December 8, 2011",4.51,22
1402750617,31137.0,"September 1, 2007",4.76,122
0816731551,5557312.0,"September 6, 1996",5.0,1
1560659173,13066588.0,"September 1, 1998",0.0,0
0688177212,593991.0,"August 8, 2000",4.41,12
1429617640,1426384.0,"January 1, 2008",4.38,8
0670036420,2110931.0,"September 22, 2003",4.3,10
0823406539,49752.0,"January 1, 1983",4.46,81
0199112762,16216836.0,"October 20, 2005",0.0,0
0803736789,41261.0,"September 13, 2012",4.62,43
1429648651,221323.0,"May 1, 2010",5.0,11
0531187691,1913307.0,"September 1, 2007",4.0,2
0606324003,3835430.0,"August 27, 2013",0.0,0
1560650702,12882261.0,"September 1, 1991",0.0,0
0394873386,17768.0,"January 12, 1987",4.57,52
1600603610,2071516.0,"October 31, 2010",3.68,3
0723258058,66799.0,"October 19, 2006",4.8,110
0778703568,5021988.0,"March 1, 2003",0.0,0
1442487690,4167.0,"June 2, 2015",4.8,420
1416986421,260795.0,"May 19, 2009",4.93,14
0618494782,28484.0,"November 1, 2004",4.58,89
1493654179,6910381.0,"November 2, 2013",0.0,0
0689843887,582753.0,"January 1, 2006",4.71,21
0679888268,387342.0,"September 23, 1997",4.31,13
1479522864,9964.0,"February 1, 2014",4.86,127
0789447436,3209349.0,"October 4, 1999",3.39,8
0816723583,1313681.0,"November 22, 1996",5.0,4
0763632473,4319.0,"September 11, 2012",4.7,103
0007470606,6273256.0,"June 1, 2012",0.0,0
048649084X,17396.0,"July 17, 2013",4.53,45
161963337X,232059.0,"August 11, 2015",4.36,19
0531252361,11400.0,"March 1, 2010",4.43,236
0836831039,5819988.0,"December 1, 2001",5.0,1
0525423737,200120.0,"March 17, 2011",4.75,31
0756693136,11600.0,"July 16, 2012",4.58,111
080278481X,78713.0,"November 1, 2009",4.89,59
0816739927,3689249.0,"August 1, 1996",0.0,0
0688093388,16149.0,"April 23, 1990",4.9,291
0449816109,27411.0,"July 23, 2013",4.69,114
1433349493,223339.0,"March 1, 2013",5.0,1
1934968412,15465.0,"June 1, 2009",4.6,93
0670012939,160916.0,"September 15, 2011",4.67,33
1493560166,3714928.0,"October 23, 2013",5.0,1
1933269073,1953021.0,"June 1, 2010",4.36,25
0375826440,272121.0,January 2004,4.0,125
0531281655,3622863.0,"March 1, 2012",4.0,1
0859537285,11578.0,"October 1, 2002",4.51,600
067088278X,8923.0,"September 1, 1999",4.73,290
0439971586,14690120.0,"September 17, 2004",0.0,0
0761313583,6218494.0,"April 1, 1999",0.0,0
1433370654,5451231.0,"February 15, 2013",0.0,0
0689817223,39899.0,"September 1, 1997",4.74,52
0689838999,6307.0,"October 1, 2002",4.33,4330
0545215803,13999.0,"May 1, 2010",4.84,78
0062297503,25558.0,"April 29, 2014",4.73,129
0030726875,789334.0,"January 1, 2007",4.2,10
0062357980,3056.0,"June 30, 2015",4.59,97
0746037813,2025742.0,"June 1, 1999",4.33,3
1596438231,150227.0,"September 24, 2013",4.27,37
1580132618,1329532.0,"January 1, 2007",4.65,31
0399245030,28763.0,"December 29, 2005",4.75,117
0766028623,8218854.0,"March 1, 2008",0.0,0
0399230130,21861.0,"July 16, 1996",4.4,64
0310726336,1433601.0,"July 28, 2012",4.6,5
1508743924,1691102.0,"March 5, 2015",2.25,4
1419714651,50243.0,"April 14, 2015",4.5,53
0060877111,356696.0,"May 23, 2006",4.42,19
1484609069,8842754.0,"January 1, 2015",0.0,0
0761166521,3958.0,"May 1, 2012",4.61,91
1592968333,9789832.0,"January 1, 2007",4.0,1
1618102281,3426093.0,"August 1, 2012",0.0,0
0531205185,914262.0,"September 1, 2009",4.83,6
0395764815,142106.0,1992,4.0,22
0823968146,14433291.0,"October 1, 2003",0.0,0
0750021446,8883288.0,"November 30, 1997",0.0,0
0761363947,42690.0,"August 1, 2012",4.86,37
1931414084,191075.0,"February 4, 2006",4.75,8
1481449982,451598.0,"December 1, 2015",4.79,23
1604596201,749353.0,"March 26, 2009",4.07,16
0756691664,7199.0,"December 19, 2011",4.48,68
0874866820,688051.0,"September 1, 2015",4.52,55
1491905379,6450824.0,"May 25, 2016",0.0,0
1580174078,23989.0,"August 5, 2002",4.86,67
0860370852,506160.0,"October 1, 2009",4.5,2
1502473178,411912.0,"September 25, 2014",4.63,30
0615295096,591725.0,"November 15, 2009",4.92,12
0545068592,2849.0,"April 1, 2010",4.67,253
0062381873,63053.0,"August 4, 2015",4.49,51
1855613530,13260776.0,"October 21, 1994",0.0,0
1933693681,1382556.0,"October 19, 2010",4.33,6
0312515839,1465.0,"February 19, 2013",4.68,401
0804844682,287480.0,"October 14, 2014",4.51,21
0618065679,32041.0,"October 28, 2002",4.63,67
0545418011,49974.0,"July 30, 2013",4.81,62
0891079920,21673.0,"February 3, 1999",4.7,133
0689852916,35379.0,October 2003,3.94,94
1404811192,14387.0,"January 1, 2004",4.5,74
0316140767,22879.0,"September 3, 1991",4.29,17
0750247118,10479346.0,June 2005,0.0,0
031253566X,22501.0,"September 15, 2009",4.54,104
1563979624,1569438.0,"October 1, 2005",4.83,6
0823410382,3766225.0,"September 1, 1993",5.0,1
0781807034,2343327.0,"November 1, 1998",5.0,3
1590784316,283716.0,"October 1, 2007",5.0,16
0861710029,1853471.0,"June 15, 1979",5.0,6
0736878947,487327.0,"January 1, 2007",4.6,10
1634502124,,,4.76,47
0307261018,19206.0,"July 15, 1998",4.68,188
0142414980,1258209.0,"September 3, 2009",4.8,10
0811849112,10328.0,"March 1, 2007",4.53,861
0736824383,847097.0,"January 1, 2004",2.6,5
080370271X,1325677.0,"April 20, 1987",4.57,38
006219867X,53224.0,"January 28, 2014",4.64,239
0439669448,30597.0,"February 1, 2005",4.45,112
1582703302,156770.0,"May 1, 2012",3.69,26
0316249513,2914714.0,"May 1, 1988",4.75,4
0689841639,3141806.0,"October 1, 2001",5.0,1
1561454648,2389209.0,"October 1, 2008",4.15,7
030712584X,3031.0,"October 9, 2001",4.63,591
160753469X,9600741.0,"July 1, 2014",0.0,0
981204924X,,"November 30, 1999",0.0,0
9081836889,2915924.0,"October 3, 2014",0.0,0
0544336100,41059.0,"July 14, 2015",4.66,77
0385379250,5196.0,"May 5, 2015",4.91,59
0689859570,391113.0,"July 1, 2005",4.58,14
161893077X,177800.0,"September 10, 2013",4.72,65
0060253150,2705681.0,"December 21, 2010",5.0,2
0399217185,7138209.0,1989,3.33,3
1595456724,2603186.0,"May 1, 2009",5.0,1
082252211X,5105216.0,"November 1, 2001",0.0,0
0756603099,3570005.0,"May 2, 2005",5.0,1
0061740721,120143.0,"October 27, 2009",4.86,38
0670059838,2001.0,"May 5, 2005",4.69,1068
0764162365,802093.0,"June 1, 2009",4.33,43
0375846611,1901.0,"May 27, 2008",4.83,235
159643922X,209194.0,"May 6, 2014",4.63,24
0822594277,10480915.0,"February 1, 2009",0.0,0
144247288X,571160.0,"April 22, 2014",4.18,92
155028679X,4728125.0,"January 10, 2001",0.0,0
1426306865,90686.0,"March 9, 2010",4.78,44
0140544577,16503.0,"August 1, 1994",4.61,85
1907704353,558061.0,"September 18, 2012",3.12,27
1429661879,677150.0,"February 1, 2011",5.0,2
0888998252,2006752.0,"March 4, 2008",3.2,5
0316322016,52008.0,"March 31, 2014",4.7,488
0061787256,570490.0,"March 13, 2012",4.56,23
1624038336,4562680.0,"September 1, 2015",0.0,0
085798697X,7253127.0,"December 1, 2015",4.0,1
1554691052,7487975.0,"October 1, 2010",3.5,2
0988316218,7087907.0,"November 2, 2012",5.0,6
0547144202,841329.0,"September 13, 2010",4.51,28
0803740549,97916.0,"July 7, 2015",4.86,27
0761454330,400616.0,"September 1, 2008",4.28,53
0375837302,71485.0,"January 13, 2009",4.57,87
075664500X,21087.0,"February 16, 2009",4.56,143
177085133X,107136.0,"August 30, 2012",4.16,37
0060763906,57612.0,"December 26, 2012",4.69,62
0385375336,52008.0,"January 7, 2014",4.66,41
1580375227,469594.0,"January 4, 2010",3.5,2
0448462877,88026.0,"February 7, 2013",4.17,26
1598451278,6164024.0,"April 1, 2010",0.0,0
1452112517,10108.0,"February 19, 2013",4.57,163
1416936092,244247.0,"September 8, 2009",4.38,81
0988472627,1120975.0,"April 1, 2015",2.69,3
1465408800,36278.0,"May 20, 2013",4.52,38
1442489677,10011.0,"June 11, 2013",4.49,770
0547385579,217945.0,"April 3, 2012",4.73,47
0375840680,158528.0,"February 13, 2007",4.64,58
0521004306,458728.0,"May 7, 2001",4.46,51
0811862887,38930.0,"April 17, 2008",4.75,23
0803736770,35666.0,"January 10, 2012",4.76,44
1423605292,5371.0,"August 1, 2010",4.57,205
1934968404,13900.0,"June 1, 2009",4.66,83
0763663190,284867.0,"February 10, 2015",4.77,74
142967251X,3368290.0,"August 1, 2011",3.5,2
0670060313,23702.0,"January 13, 2005",4.26,87
1589256093,3988.0,"September 1, 2013",4.15,177
0375851992,28846.0,"October 27, 2009",4.87,59
0590397265,496191.0,"November 1, 1999",4.62,15
1576587134,107432.0,"April 1, 2012",4.76,38
1465420886,19279.0,"March 31, 2014",4.61,59
0679849777,104395.0,"April 12, 1994",4.77,88
1620141558,982556.0,"August 15, 2015",5.0,4
162979208X,625361.0,"March 1, 2016",4.6,5
1479522872,60874.0,"February 1, 2014",4.48,25
0590426605,403065.0,"February 1, 1990",4.7,20
1550378104,545569.0,"September 1, 2003",5.0,4
1933241519,25884.0,"June 5, 2008",4.57,65
0061239836,4281542.0,"May 1, 2008",4.26,8
1432956787,921818.0,"January 1, 2012",0.0,0
1554537258,31075.0,"February 1, 2011",4.76,89
0823413845,1870830.0,"February 1, 1999",5.0,3
0803703740,17812.0,"March 30, 1987",4.84,137
1609589785,20732.0,"August 27, 2015",4.38,39
0030683734,1274172.0,June 2005,4.5,2
0888993625,671451.0,"September 14, 1999",4.01,3
1429692693,29878.0,"August 1, 2012",4.22,38
0316040517,107738.0,"October 2, 2012",4.64,36
0545831946,233148.0,"September 8, 2015",3.94,711
1622852176,4539061.0,"April 1, 2014",0.0,0
1467757462,5508329.0,"January 1, 2015",3.5,2
1603093338,910863.0,"January 21, 2014",4.9,20
0448464624,8444.0,"June 27, 2013",4.78,70
1589473000,1321471.0,"August 17, 2006",4.67,3
0553536877,7108.0,"May 5, 2015",4.82,48
0152337016,603738.0,"September 1, 1977",4.78,9
0802784178,19084025.0,"June 1, 1996",0.0,0
0803730470,3823.0,"January 27, 2005",4.87,1582
0316258210,32445.0,"October 21, 2014",4.59,773
0763665290,6157.0,"February 24, 2015",4.5,150
1402709005,3711368.0,"March 1, 2004",5.0,1
0152014373,58128.0,"March 1, 2003",4.81,43
0309095506,648916.0,"May 30, 2006",4.15,6
0761126368,17957.0,"October 14, 2002",4.81,295
0545505453,235183.0,"September 1, 2012",4.83,6
1846866642,43678.0,"September 1, 2011",4.63,55
0316058432,4030.0,"November 2, 1992",4.61,576
0061255351,13293.0,"February 16, 2010",4.91,35
0312611897,11582.0,"April 27, 2010",4.8,135
0689860099,431953.0,"May 1, 2003",4.32,45
0816031452,2426348.0,"January 1, 1995",4.0,2
0778724573,1199264.0,"July 27, 2007",5.0,1
0811873404,100557.0,"January 6, 2010",4.7,41
075662665X,46063.0,"November 19, 2007",4.56,60
0375840141,72755.0,"July 10, 2007",4.85,55
0679890475,891.0,"September 8, 1998",4.59,1629
1589473515,3985407.0,"April 25, 2003",5.0,2
0761166599,3039.0,"May 1, 2012",4.64,633
1600141560,4114384.0,"February 1, 2008",5.0,1
0823420299,122057.0,"September 1, 2006",4.6,21
1404228020,5677380.0,"January 30, 2008",0.0,0
0375858121,6351.0,"August 25, 2009",4.67,150
0545509165,122693.0,"July 30, 2013",4.94,33
0761135952,986795.0,"November 1, 2004",4.38,92
193611495X,5381494.0,"January 1, 2013",4.75,4
059045160X,26485.0,"May 1, 1992",4.67,48
0764167219,704069.0,"November 1, 2013",4.0,5
1624036406,1155459.0,"January 1, 2015",5.0,1
1250047757,3956.0,"March 3, 2015",4.84,100
1582460507,44754.0,"June 15, 2001",4.38,107
1493671626,5028755.0,"November 4, 2013",0.0,0
0756640156,135273.0,"September 29, 2008",4.17,34
1564028941,13409009.0,"August 4, 1997",0.0,0
0805064818,488905.0,"June 1, 2000",4.89,9
1934649465,46674.0,"October 7, 2014",4.57,85
0940975793,2673065.0,"October 10, 1998",5.0,1
1481404296,76466.0,"August 5, 2014",4.67,89
1617836745,9334442.0,"January 1, 2013",0.0,0
0618605649,65941.0,"August 1, 2005",4.64,111
0547328613,1202.0,"February 8, 2010",4.51,1847
0394809831,21563.0,"March 24, 1990",4.72,30
1442495316,14192.0,"September 30, 2014",4.96,26
0768234220,2037789.0,"April 1, 2006",4.67,3
039480001X,1230.0,"March 12, 1957",4.47,1300
0060576022,880914.0,"January 4, 2005",4.77,13
1608867641,587132.0,"December 1, 2015",4.5,2
1580891861,612853.0,"September 8, 2015",4.75,4
0062367161,1533.0,"June 30, 2015",4.81,413
0062110691,13037.0,"February 26, 2013",4.77,286
0778746135,2217363.0,"January 1, 2009",0.0,0
0375846646,27416.0,"September 23, 2008",4.95,20
1493642146,3483549.0,"November 1, 2013",0.0,0
0761364943,1449987.0,"January 1, 2012",4.75,4
0545577853,197500.0,"September 30, 2014",4.32,6
0688088090,8325.0,"April 18, 1989",3.94,138
1450749240,4208430.0,"June 28, 2011",4.1,10
0804840946,596302.0,"April 10, 2010",4.13,80
054582625X,697139.0,"August 25, 2015",4.3,14
0399257373,10884.0,"November 10, 2011",4.49,251
1410934799,3923449.0,"May 28, 2009",0.0,0
0547076800,35511.0,"October 27, 2008",4.66,116
1593692838,1188513.0,"August 20, 2007",4.0,5
1580371663,1189105.0,"January 1, 2001",5.0,2
1575423502,51905.0,"February 1, 2010",4.61,38
0789424509,1172058.0,"September 15, 1997",5.0,9
1599905590,1469492.0,"October 16, 2012",5.0,7
0761451889,15735.0,"September 6, 2013",4.24,71
1403454604,3424762.0,"September 13, 2004",4.0,1
0786837489,4504.0,"September 1, 2006",4.5,83
1402785259,55793.0,"March 6, 2012",4.52,54
1589474546,50781.0,"May 16, 2017",4.63,473
078686947X,271976.0,"August 27, 2002",4.73,137
0061131679,12230.0,"May 13, 2008",4.67,375
1432939459,139208.0,"September 1, 2010",4.58,19
0590331256,51295.0,"March 1, 1999",4.59,62
1465401725,83096.0,"May 1, 2013",4.74,119
1101993839,26313.0,"August 4, 2015",4.39,175
0142401110,2948.0,"April 12, 2004",4.47,945
0590189239,38398.0,"September 1, 1999",4.8,107
0152052518,228294.0,"June 1, 2005",4.83,12
1508594791,1776058.0,"March 6, 2015",2.5,4
1499506996,1200601.0,"May 10, 2014",4.0,1
1616336463,4056301.0,"May 24, 2015",4.75,4
1864650680,15869151.0,"March 1, 2009",0.0,0
0060592052,661347.0,"May 3, 2005",4.84,25
0684834456,34182.0,"October 6, 1997",4.42,64
1484716108,307267.0,"July 7, 2015",4.62,29
1604131616,7423041.0,"November 1, 2009",2.0,1
0545387590,107866.0,"August 1, 2012",4.71,61
0736421319,99680.0,"April 22, 2003",4.53,58
1426324677,5833.0,"May 17, 2016",4.72,44
0802737315,18558.0,"July 22, 2014",4.79,128
0516265342,901698.0,"March 1, 2000",4.82,11
0516268570,9641643.0,"March 1, 2001",0.0,0
1596434872,39652.0,"September 4, 2012",4.76,330
1770856196,13337.0,"July 30, 2015",4.69,35
1935118137,,"August 8, 2008",0.0,0
1445484803,25187.0,"July 12, 2012",3.99,260
0763664936,15668.0,"February 11, 2014",4.77,97
0486286541,82100.0,"July 21, 1995",4.42,549
1620910322,578234.0,"April 1, 2013",4.1,10
1455558869,217807.0,"April 14, 2015",4.79,24
1604136995,9310816.0,"May 1, 2011",0.0,0
0375823034,57805.0,"June 24, 2003",4.93,28
0689815468,2837081.0,"October 1, 1999",4.5,4
0399254692,34398.0,"March 12, 2013",4.85,81
0711235775,2503598.0,"June 1, 2015",3.0,2
0525474560,623257.0,"September 22, 2005",4.62,21
1467712833,993794.0,"April 1, 2014",4.64,19
0827600429,343231.0,"October 15, 1965",4.67,23
076824014X,32604.0,"June 1, 2009",4.31,72
1484722841,29187.0,"October 13, 2015",4.83,146
0679810528,43010.0,"March 10, 1992",4.44,35
1554537746,131198.0,"April 1, 2011",4.29,14
0746023375,14509282.0,"July 1, 1996",0.0,0
0142421391,22117.0,"May 15, 2012",4.54,87
1576877019,1106001.0,"October 14, 2014",4.58,7
0545093139,25597.0,"November 1, 2011",4.87,178
1423178653,48690.0,"October 30, 2014",4.85,75
1429692677,30719.0,"August 1, 2012",4.67,27
1589523598,8280151.0,"March 1, 2002",0.0,0
1593274718,296804.0,"October 4, 2013",4.72,36
0736864938,868311.0,"September 1, 2006",4.3,10
160060367X,192318.0,"June 30, 2010",4.7,34
0679852921,9390.0,"September 26, 1995",4.34,82
1943955379,3159519.0,"October 7, 2015",4.76,17
0688137016,233186.0,"September 20, 1996",3.75,4
0516200887,18480598.0,January 1998,0.0,0
1412718856,332380.0,"June 30, 2009",4.61,95
006201580X,676308.0,"November 13, 2012",4.51,18
0618111190,824779.0,"February 26, 2001",4.67,9
1556526075,973908.0,"October 1, 2006",4.01,3
0062208705,10377.0,"September 30, 2014",4.85,60
075661807X,1031.0,"January 23, 2006",4.59,221
0689823223,1286.0,"October 1, 1998",4.74,549
1423154045,9116.0,"February 7, 2012",4.85,97
0791002470,12409955.0,"December 1, 1990",3.0,3
162031018X,2379878.0,"August 1, 2012",0.0,0
0152058729,1658475.0,"May 1, 2008",4.58,17
1491442972,1953184.0,"August 1, 2015",0.0,0
0140380329,393046.0,"January 1, 1996",4.76,8
0399225102,1676894.0,"October 19, 1994",4.67,6
0316299987,496075.0,"July 21, 2015",4.52,16
1624037836,3875580.0,"September 1, 2015",0.0,0
1338030000,5836.0,"January 26, 2016",4.64,312
0761306374,434368.0,"September 1, 1997",5.0,4
0060732113,54031.0,"October 26, 2004",4.65,54
0781807204,6207109.0,September 1998,2.68,3
0756689988,565468.0,"January 16, 2012",4.78,9
1491443375,3880320.0,"August 1, 2015",0.0,0
0545533643,78548.0,"August 26, 2014",4.33,6
0689863128,383255.0,"February 1, 2006",4.82,16
158371376X,202297.0,January 2004,3.46,39
0064440206,6830.0,"February 18, 2003",4.73,786
0140312307,13204868.0,"March 27, 1980",2.5,2
0746038305,10785835.0,"April 1, 2002",0.0,0
1608864820,225799.0,"March 10, 2015",4.89,9
080285365X,905237.0,"January 8, 2010",4.48,13
0860374637,49664.0,"April 17, 2012",4.67,34
0547503504,989266.0,"June 18, 2013",5.0,6
015206091X,499256.0,"July 1, 2007",4.57,62
148472495X,154053.0,"September 4, 2015",4.58,169
1402255446,3964.0,"October 4, 2011",4.59,334
0698113829,54616.0,"April 16, 1996",4.37,76
0736434232,78225.0,"July 14, 2015",4.94,16
0736923144,73462.0,"January 1, 2009",4.56,35
0778740005,739425.0,"March 1, 2008",4.0,4
1550505998,4657537.0,"September 1, 2014",4.5,2
1441483985,14408944.0,"March 10, 2009",0.0,0
1512315796,402545.0,"June 2, 2015",4.0,57
1623990742,31694.0,"February 1, 2013",4.62,51
0064410048,4738.0,"August 15, 2006",4.83,154
0843172924,20808.0,"August 15, 2013",4.87,47
0745965180,3448213.0,"January 15, 2015",0.0,0
1584690135,351796.0,"February 1, 2001",4.92,13
0991480805,635571.0,"May 1, 2014",4.97,74
0688092357,144947.0,"October 26, 1989",4.72,18
1416909559,1797074.0,"January 9, 2007",5.0,2
1554531780,1152920.0,"August 1, 2008",3.8,5
0553522868,152602.0,"July 21, 2015",4.6,15
1426320663,6071.0,"August 4, 2015",4.53,40
0688128971,9805.0,"January 24, 2006",4.68,177
0061910244,3359.0,"July 26, 2011",4.8,486
0714870498,438274.0,"September 7, 2015",4.39,8
0152055320,112121.0,"April 1, 2008",4.71,41
1609928253,846370.0,"August 3, 2015",4.64,11
1771470623,173056.0,"April 14, 2015",4.25,20
0756686903,2990206.0,"September 19, 2011",3.6,5
0694003611,140.0,"January 23, 2007",4.64,3293
0884896897,993243.0,"August 29, 2001",4.67,6
0486267016,1336743.0,"April 1, 1991",3.88,8
163140203X,164442.0,"January 20, 2015",4.94,17
1845507908,662347.0,"May 20, 2012",4.67,6
3894170891,665751.0,"November 1, 1997",4.33,3
0743278569,46629.0,"October 31, 2006",4.74,99
1557992428,1941470.0,"January 1, 1993",5.0,1
0195215818,2173119.0,"February 10, 2000",5.0,1
1841380644,13755785.0,"December 10, 1999",0.0,0
1570915288,231121.0,"July 1, 2005",4.92,12
1617418749,509035.0,"May 1, 2011",3.68,15
