ID,Sales Rank,Date,Review Score
1591430011,2378533,"November 30, 2002",4.0
0670801178,5485057,"September 27, 1985",0
8175972599,1400541,"July 30, 2007",5.0
1851751017,6709537,"December 1, 1996",0
8175972610,4767423,"July 30, 2007",5.0
0208024425,2681363,"October 1, 1996",4.73
0954956710,5444503,December 2006,0
0749662093,5276397,April 2005,0
1405307471,3561319,"July 10, 2004",0
8124107181,11826296,"January 1, 2007",0
0750240571,3154789,"August 1, 2004",0
1845072936,9166680,"September 1, 2005",4.08
0340611057,8207508,"June 15, 1995",5.0
074964446X,10457803,"January 31, 2003",0
8178990474,1295223,"August 17, 2005",0
8178990849,1299424,"August 15, 2006",5.0
1453731113,6357001,"January 11, 2010",4.01
0750246545,8452546,October 2004,0
0750237015,9744286,"May 10, 2005",0
0749640634,18134666,October 2001,0
0749683716,16302682,"November 27, 2008",0
0750247045,,"September 1, 2005",0
0431066574,20526094,"May 25, 2006",0
1845383850,,"October 27, 2006",5.0
0749647973,20300621,"July 31, 2003",0
1841387096,,"October 1, 2004",0
0749664215,14354832,"November 10, 2005",0
1845386787,7065656,"September 28, 2007",5.0
0749620609,,"November 16, 1995",0
0750240466,20750419,"January 17, 2002",0
1851750223,,"January 1, 1994",0
0749658851,14635811,"June 23, 2005",0
0340850469,,"November 29, 2002",0
075022536X,17800436,"March 31, 1999",0
0850785715,16555010,"November 1, 1986",5.0
8124107149,19286189,"January 8, 2007",0
0241119863,17204826,"March 30, 1987",0
1862145024,,"January 15, 2007",0
0431066647,,"April 26, 2007",0
1846960282,9906942,2007,0
0749669780,15718431,"August 9, 2007",0
8173017018,17354373,"April 1, 2007",0
8173017026,13169122,"April 1, 2007",0
1851750363,,"April 1, 1994",0
0749683686,,"November 27, 2008",0
0749641746,15516162,"December 31, 2000",0
0749659300,,"July 21, 2005",0
0750253452,17294041,"August 28, 2008",0
1851751939,16652246,"July 1, 2000",0
0750253339,18946294,"September 11, 2008",0
0750247932,,"January 26, 2006",0
0174370628,,March 1993,0
0431186367,18255775,"October 8, 2003",0
0521601118,,"May 12, 2004",0
0749658797,16819967,"February 28, 2005",0
1851751793,,"April 30, 1999",0
1851751831,21447735,May 1999,0
8173017042,3652119,"April 1, 2007",1.0
8173012407,14838170,September 1998,0
1470017628,15097325,"February 3, 2012",0
0435336215,,"June 29, 2002",0
185100081X,,December 1995,0
0340872357,,"December 30, 2003",0
0679875972,32941,"August 20, 1996",4.66
140031870X,27727,"November 7, 2011",4.53
1628366389,7078,"May 1, 2014",4.71
0824954858,140459,"October 1, 2004",4.72
160142034X,74974,"October 16, 2007",4.84
0806615443,919,"January 6, 1987",4.32
0764212028,117883,"March 18, 2014",4.84
1935096737,110248,"July 26, 2011",4.48
1590526015,79199,"February 3, 2006",4.83
0310725879,460014,"February 11, 2012",4.74
0736927735,58174,"June 1, 2010",4.8
0736955097,97226,"August 1, 2013",4.63
0736917829,134516,"March 1, 2007",4.65
0736921591,110358,"June 1, 2008",4.76
0718022459,1004046,"October 7, 2014",4.86
0736925457,723354,"January 1, 2009",4.75
0789907526,147696,"November 12, 2001",5.0
0310710863,464597,"January 26, 2011",4.47
0736923144,73462,"January 1, 2009",4.56
0879739843,601354,"September 1, 2001",4.6
1596384328,857791,"July 6, 2012",4.94
1400323940,381830,"December 30, 2013",4.88
1404175601,76246,"January 12, 2009",4.7
1612611079,1086182,"March 1, 2012",3.84
0881139173,347393,"September 5, 2005",4.76
1590525485,401800,"December 28, 2005",4.51
0894809997,335547,"March 1, 1991",4.77
0764824880,817303,"August 1, 2014",4.89
078686947X,271976,"August 27, 2002",4.73
1558747435,1598136,"September 1, 1999",4.58
1618637789,12661232,"January 23, 2014",0
0736921583,119274,"June 1, 2008",4.78
0829753737,1489548,"September 14, 2009",4.64
0736922288,118472,"June 1, 2008",4.94
1455558869,217807,"April 14, 2015",4.79
1630472611,84735,"November 4, 2014",4.51
1624161375,1420954,"July 1, 2013",4.8
0785271805,134045,"March 6, 2005",4.46
1414367392,946270,"April 1, 2012",4.76
1558965351,292314,"September 1, 2008",4.17
1496401247,1504467,"October 1, 2015",5.0
0764212044,186671,"July 1, 2014",4.04
0802853528,928498,"November 13, 2009",4.49
1588600246,27570,"May 15, 2001",4.93
0570048656,551748,"June 1, 1996",4.83
1869205278,1291462,"March 4, 2013",3.98
0965253104,800026,"October 1, 1996",4.79
048643334X,411562,"April 27, 2004",4.3
0670892890,120188,"April 14, 2003",4.45
0884896897,993243,"August 29, 2001",4.67
0892968443,900312,"September 25, 2012",5.0
0745965180,3448213,"January 15, 2015",0
0718011457,661538,"September 2, 2014",4.76
0805427406,354562,"August 1, 2003",4.56
1449004156,1085262,"October 21, 2009",3.8
1400315913,376838,"May 23, 2010",4.58
1624231098,1502441,"September 1, 2014",5.0
1416573658,5633700,"August 24, 2007",5.0
0849958423,1089706,"September 5, 2000",5.0
0830744010,599879,"May 4, 2007",4.63
0809135868,1391721,"July 1, 1995",5.0
1941610129,1557054,"June 1, 2015",5.0
1592762190,2260799,"February 1, 2006",5.0
1937913406,592317,"January 23, 2013",3.0
1400319943,727660,"August 13, 2012",4.79
1414300557,1144686,"September 1, 2004",4.84
0824919076,1380566,"March 1, 2014",5.0
0892968451,1672053,"September 21, 2011",4.67
0764223283,1104271,"July 1, 2000",5.0
1400315921,309704,"May 23, 2010",4.42
0884896005,1196316,"September 16, 2000",4.76
0814624596,151518,"November 1, 2012",5.0
0784775222,642270,"January 15, 2014",5.0
0784776342,622393,"December 28, 2014",5.0
1623610184,73194,"September 18, 2012",4.55
1597841331,312178,"October 1, 2008",4.48
0860374637,49664,"April 17, 2012",4.67
0692380868,1010655,"February 13, 2015",4.01
150070380X,1475041,"August 19, 2014",4.39
0545261260,260583,"September 24, 2013",4.71
1941610145,957108,"September 1, 2015",4.8
0860373096,788850,"January 1, 2010",4.67
1573453072,48934,"April 9, 2001",4.39
0860373142,411444,"January 1, 2010",4.55
0860376109,160211,"November 3, 2015",4.46
0860373509,1223793,"February 1, 2010",4.33
1558965696,980139,"June 2, 2010",4.85
0860375447,510734,"June 9, 2015",5.0
1925209121,1870238,"November 6, 2014",4.88
0692380973,1101958,"August 19, 2014",4.34
0860373398,645250,"January 1, 2010",4.37
1941610137,1126013,"September 1, 2015",5.0
0860370852,506160,"October 1, 2009",4.5
0860373487,1135382,"September 15, 2015",5.0
0860373193,880837,"January 1, 2010",4.63
0860374599,849761,"June 14, 2016",4.2
0385740964,481828,"August 6, 2013",4.21
0860373665,500447,"September 15, 2015",5.0
0860374440,1328113,"December 27, 2011",4.94
075661077X,1476839,"April 11, 2005",3.9
168139782X,4694655,"September 27, 2015",5.0
8187570113,1953156,2000,4.0
086037615X,780179,"June 14, 2016",4.77
086037324X,826458,"January 1, 2010",4.81
0991300319,3035393,"April 21, 2015",4.5
1933269073,1953021,"June 1, 2010",4.36
0615615627,2080953,"June 1, 2012",5.0
1933269014,1450270,"July 1, 2007",4.67
0807553077,1414298,"January 1, 2002",4.76
0516273779,116771,March 2002,4.0
1903458145,375725,"May 1, 2003",5.0
1597842532,716818,"September 16, 2011",5.0
1905516312,2000363,"September 6, 2010",4.0
0635010801,4227322,"January 6, 2002",0
0860375633,1785706,"April 14, 2015",3.4
1930409672,2804308,"February 1, 2009",5.0
B001M5UIUY,7044139,"October 27, 2003",4.6
0778747794,2772422,"January 15, 2010",1.0
0382443969,11847877,"April 30, 1999",5.0
1597842680,1950120,"April 16, 2012",5.0
0805065385,3317382,"April 4, 2006",4.2
0764126717,2517682,"September 1, 2004",4.3
0860375978,1475345,"June 5, 2018",0
0860375390,323406,"June 9, 2015",5.0
1590785231,300027,"August 1, 2008",5.0
0860375749,72912,"December 1, 2015",4.7
1905516320,3075995,"September 6, 2010",4.0
1426304765,1832214,"July 14, 2009",4.6
0816066124,3836727,"September 1, 2006",4.75
076140273X,3554440,"January 1, 1998",3.0
1905516398,6120387,"July 17, 2011",0
1597843202,3357823,"March 7, 2014",5.0
0237541238,10400906,"June 1, 2011",0
1905516061,3412552,"May 26, 2006",5.0
1905516657,3355665,"January 27, 2015",5.0
1432967886,4503309,"August 1, 2012",0
1905516029,9451923,"May 26, 2006",0
1879402084,2797734,"July 28, 2007",4.0
1597842672,2549790,"April 16, 2012",3.0
0836826094,6085307,"January 1, 2000",4.0
0860372987,2059591,"April 12, 2016",4.5
1604131616,7423041,"November 1, 2009",2.0
1480109177,4152820,"October 17, 2012",5.0
1597842834,5346040,"April 16, 2013",5.0
1905516363,683812,"July 17, 2011",4.86
093490507X,350650,"January 1, 1987",5.0
1905516045,596708,"May 26, 2006",5.0
0395978254,916945,"April 22, 2002",0
0778721744,3229986,"May 15, 2011",4.0
0860375218,337190,"June 14, 2016",4.86
1597842869,858853,"April 16, 2013",4.2
075662665X,46063,"November 19, 2007",4.56
1580131018,66099,"October 1, 2003",4.74
0822589451,113791,"August 14, 2008",4.72
0824603621,95318,"January 1, 1994",4.86
0827608918,357450,"July 17, 2009",4.61
093387314X,389230,"December 1, 1998",4.28
0899065163,82929,"October 1, 1996",4.4
0874413796,575894,"November 1, 1984",4.6
158023092X,607989,"October 1, 2000",4.92
0939144638,230456,"May 1, 2010",4.8
1621574199,229918,"April 6, 2015",4.5
1580235093,1252996,"May 1, 2012",4.86
1578190711,101559,"November 30, 2005",4.65
0827600429,343231,"October 15, 1965",4.67
0064401472,313985,"October 10, 1984",4.52
1568711751,255069,"January 1, 1999",4.55
1628735899,1493247,"April 1, 2014",3.76
1580234585,1188230,"August 1, 2011",4.72
1891662007,565634,"February 1, 2000",4.67
1580130119,724864,"March 1, 1998",4.42
0827607296,1396488,"June 27, 2002",4.27
1879045788,1404496,"December 1, 1997",4.58
1583304533,5390157,"December 1, 2000",5.0
1580238041,489815,"November 30, 2014",4.6
0807404799,3588877,"November 1, 1992",5.0
0789492407,1134480,March 2003,4.56
0874414873,579900,"June 1, 1989",5.0
0824603540,314404,"January 1, 1992",4.73
9652291781,1154788,"September 1, 1997",4.8
1580233082,1167816,"May 1, 2007",5.0
1585363227,1625363,"August 10, 2008",4.75
0802852777,1397475,"July 1, 2004",4.25
1880582074,873008,"September 1, 1993",4.4
1580238076,1428519,"November 30, 2014",4.01
0807405027,2341689,"February 1, 1993",0
0789420635,1329162,"September 8, 1997",3.37
1580235069,1311836,"August 23, 2012",5.0
158023433X,1398289,"January 15, 2011",4.0
068814294X,233354,"March 21, 1996",4.7
0874412447,2286830,"June 1, 1975",2.25
0789485044,673828,"February 1, 2002",4.29
1467755400,2238449,"August 1, 2015",5.0
1879045443,1284262,"June 1, 1995",5.0
1891662155,1535376,"January 1, 2003",4.5
9653013149,1073791,"March 1, 2011",4.75
1467751758,657290,"August 1, 2014",4.38
0688115721,2504276,"March 1, 1992",4.13
0060277254,1712915,"October 3, 2000",4.01
0316193135,856696,"September 1, 1994",4.7
0943706319,1635104,"September 1, 1996",4.83
158023321X,715349,"February 1, 2007",4.43
082258946X,554022,"August 1, 2008",3.38
0933873980,1950406,"October 1, 1998",4.78
0375847537,764,"February 9, 2010",4.65
0986444154,,,
1484724976,146519,"September 4, 2015",4.26
0545831946,233148,"September 8, 2015",3.94
0545830001,20255,"August 11, 2015",4.52
0316284793,35699,"November 23, 2015",4.9
1484709128,37557,"September 22, 2015",4.47
1442468645,4772,"October 23, 2012",4.77
1484705009,14202,"September 16, 2014",4.73
0062224085,,,
054560804X,9705,"July 29, 2014",4.57
1484709144,35745,"September 22, 2015",3.66
1484709136,44230,"September 22, 2015",4.38
0449810798,1359,"August 6, 2013",4.68
0545479525,74011,"September 1, 2012",4.73
054565226X,43706,"March 3, 2015",3.63
0439882826,134908,"October 15, 2007",4.83
144242768X,13683,"March 6, 2012",4.77
1510700153,75313,"November 3, 2015",4.95
148472822X,103948,"December 18, 2015",4.44
0736435387,35555,"July 28, 2015",4.57
1510700145,123246,"September 1, 2015",4.72
1484716108,307267,"July 7, 2015",4.62
1452125325,32286,"May 5, 2015",4.86
0316346799,26922,"October 13, 2015",4.82
1484704711,56411,"September 1, 2015",4.76
1442407697,20130,"July 10, 2012",4.42
1442421703,8072,"March 22, 2011",4.64
0736431683,35468,"September 23, 2014",4.59
0375855726,22875,"March 23, 2010",4.44
054541878X,51017,"July 1, 2012",4.67
0545035198,9057,"May 1, 2008",4.51
0062379828,11760,"September 8, 2015",4.85
0385744277,309879,"September 8, 2015",4.84
0545627753,,,
054582124X,90291,"August 25, 2015",4.45
0545627761,35867,"June 24, 2014",4.7
0545821266,25863,"August 25, 2015",4.79
1932319670,9095,"August 15, 2008",4.76
148143232X,845262,"October 6, 2015",4.28
1419715313,,,
1454917296,5475,"September 1, 2015",4.83
0545035201,46621,"July 1, 2008",4.51
1934490474,41826,"March 12, 2013",4.6
0545795508,14381,"March 31, 2015",4.94
1481436368,938018,"October 6, 2015",4.94
0545493234,19078,"June 25, 2013",4.73
1632204428,117360,"August 12, 2014",4.5
0545623952,8896,"August 26, 2014",4.9
0545698987,11865,"December 30, 2014",4.87
0545795559,15106,"June 30, 2015",4.95
1402287461,58174,"November 1, 2013",4.75
0545158885,19264,"February 1, 2010",4.49
1933390514,,,
0142418722,9484,"June 14, 2011",4.66
0545821258,65525,"August 25, 2015",4.36
0545493250,32149,"August 27, 2013",4.88
0439863937,202164,"October 1, 2006",4.51
0375805613,,,
1419712470,130069,"August 11, 2015",4.93
0545417996,,,
0545627788,33097,"July 28, 2015",4.75
1481448196,,,
0545698952,32288,"August 26, 2014",4.96
0062294962,5603,"April 22, 2014",4.68
0545552974,44045,"October 29, 2013",4.96
0692361057,19459,"April 21, 2015",4.72
1481447998,,,
0545627745,24302,"February 24, 2015",4.79
0545828856,11541,"April 28, 2015",4.81
0545623928,5262,"June 24, 2014",4.77
0316369837,102651,"August 25, 2015",4.8
0545552990,52137,"January 7, 2014",4.9
1634500881,119913,"November 18, 2014",4.62
0736427996,9568,"November 13, 2012",4.65
1634502124,,,4.76
1943330050,,,
0811849112,10328,"March 1, 2007",4.53
0062294946,14206,"December 23, 2013",4.86
0545836093,20828,"August 25, 2015",4.89
0316070297,68906,"July 1, 2014",4.87
054585279X,81978,"August 25, 2015",4.79
142632068X,,,
0590414275,6814,"October 1, 1990",4.64
1426317212,11471,"October 14, 2014",4.85
1404805087,19505,"January 1, 2004",4.8
1626722773,229834,"October 6, 2015",4.93
0756607272,,,
0316101834,36885,"April 1, 2000",4.22
0375824928,,,
0756637597,13326,"July 21, 2008",4.64
054573312X,10730,"February 24, 2015",4.98
0545630851,7058,"January 7, 2014",4.8
0375806237,54119,"May 9, 2000",4.47
0671493191,,,
0545046513,32226,"August 1, 2010",4.85
006445083X,846138,"September 21, 1989",4.62
076117978X,46951,"December 30, 2014",4.64
1557342113,20329,"June 1, 1999",4.46
1571457895,49409,January 2003,4.57
0764162810,862713,"April 1, 2010",4.75
0590098578,218484,"September 1, 1999",4.73
1879431181,21580,"October 1, 1991",4.69
0064451399,31678,"December 26, 2000",4.65
0060877197,201125,"May 23, 2006",4.77
0753465019,59095,"March 15, 2011",4.57
1609054180,1329014,"March 25, 2014",4.45
0375824936,55138,"June 24, 2003",4.36
0618494782,28484,"November 1, 2004",4.58
1499800401,,,
0064451771,1043569,"December 12, 1998",4.77
1481401734,140712,"February 3, 2015",3.72
0545683645,31479,"June 24, 2014",4.76
0756693071,28320,"June 18, 2012",4.9
048649084X,17396,"July 17, 2013",4.53
0060877219,308101,"May 23, 2006",4.23
1609923103,6738539,"July 1, 2012",0
1440556598,114146,"November 18, 2012",4.09
006009110X,129051,"May 4, 2004",4.91
0375842799,73228,"May 27, 2008",4.32
0761142185,,,
0761384642,1023405,"August 1, 2013",4.64
0516278533,94958,"March 1, 2004",4.36
0843149140,76222,"September 16, 2002",4.72
0064451933,,,
1432936883,1146563,"February 1, 2010",5.0
1432936891,1114783,"February 1, 2010",5.0
1620916274,155911,"April 1, 2014",4.32
0516265350,111651,April 2001,4.74
0843177365,59178,"September 16, 2002",4.72
0688177212,593991,"August 8, 2000",4.41
1432936859,1129975,"February 1, 2010",5.0
1432936867,1154277,"February 1, 2010",5.0
0756634385,62753,"February 18, 2008",4.75
1432936875,1010611,"February 1, 2010",4.83
146541424X,,,
054533148X,1418050,"August 1, 2011",4.86
1404805036,343904,"January 1, 2004",4.5
1465426175,100578,"August 18, 2014",5.0
0764136704,582716,"February 1, 2007",4.81
0486290654,158389,"December 24, 1996",4.65
0316034436,406524,"October 30, 1976",4.53
1593274718,296804,"October 4, 2013",4.72
0812035674,124167,"April 30, 1985",5.0
0064451836,,,
0812035666,152252,"April 30, 1985",4.88
0761112006,83675,"May 1, 1998",3.93
1580371116,588186,"September 1, 1999",4.67
0531207358,574198,"September 1, 2008",5.0
081203564X,372943,"April 30, 1985",4.86
1851032258,1126574,"May 1, 2007",4.57
1465424458,369681,"September 1, 2014",4.68
0531207366,161210,"September 1, 2008",5.0
0792266706,577705,"May 1, 2001",4.63
1483811697,,,4.49
1932012486,513321,"June 14, 2004",4.55
0823413640,16241,"January 1, 1997",4.77
0545564921,6902,"August 27, 2013",4.76
0448412535,26624,"January 25, 1999",4.57
1570917884,52723,"July 1, 2011",4.69
075667204X,764366,"February 21, 2011",4.28
054538267X,565605,"February 1, 2012",4.76
1404811192,14387,"January 1, 2004",4.5
037581356X,30570,"February 26, 2002",4.55
1426319436,23618,"January 6, 2015",4.92
0736896171,1005318,"September 1, 2006",4.89
1465438068,1996,"September 1, 2015",4.86
0792259351,12525,"October 24, 2006",4.55
1454914092,127893,"April 21, 2015",4.78
031251459X,10909,"May 22, 2012",4.81
0823421570,,,
148140170X,75988,"October 14, 2014",3.94
1426317476,25087,"July 8, 2014",4.88
1402785240,80327,"March 6, 2012",4.33
143582735X,5971231,"January 1, 2009",0
1596437170,,,
0517885905,90252,"July 20, 1999",4.39
0763677698,1061010,"February 24, 2015",4.66
1941758169,62064,"October 13, 2015",4.36
1603209859,274637,"May 6, 2014",4.76
068815283X,81019,"March 28, 1997",4.6
0789318423,220065,"June 23, 2009",4.6
0615389732,650025,"March 1, 2011",4.58
0064452026,109905,"May 7, 2002",4.28
1465408959,228958,"July 1, 2013",4.89
0753471655,55135,"October 15, 2013",5.0
1433981815,1844664,"January 1, 2013",0
0545565324,1118874,"October 29, 2013",4.95
1570917833,280461,"February 1, 2012",4.57
0756690846,166428,"January 30, 2012",4.69
1553371283,437422,"March 1, 2004",4.29
0061140104,112119,"August 26, 2014",4.28
1627178511,846228,"August 1, 2014",5.0
1556524773,464156,"May 1, 2003",4.72
1559718420,61534,"April 1, 2003",4.54
0753451336,,,
1783120800,429143,"September 23, 2014",4.01
054755799X,15802,"October 29, 2013",4.61
1483811700,,,4.39
0547959079,56773,"April 1, 2014",4.47
0763673153,113048,"August 26, 2014",4.9
1596432721,6170,"September 4, 2007",4.68
0062381873,63053,"August 4, 2015",4.49
1471851338,3047648,"December 15, 2016",0
0753462532,,,
0753471949,49362,"June 23, 2015",4.92
1467721093,105089,"August 1, 2014",4.15
003046224X,102874,"January 1, 2007",4.8
0064451321,78273,"August 18, 1995",4.58
1404867104,,,
0471503819,141506,"January 2, 1990",4.48
1680450387,86853,"November 7, 2015",4.12
1927173558,217229,2013,4.12
0753456036,580191,"May 16, 2003",4.71
1483816915,132865,"March 19, 2015",3.94
0698117786,90966,"May 24, 1999",4.76
0763658170,128702,"February 28, 2012",4.86
1939547032,931277,"July 23, 2013",4.66
0030367697,381126,"January 1, 2009",4.49
1432922793,914838,"June 14, 2009",4.89
0486403815,50245,"August 13, 1998",4.21
0753456044,383652,"May 16, 2003",4.6
0698115597,75791,"February 15, 1999",4.73
1416900853,317093,"March 4, 2008",4.73
1433987163,11104147,"January 1, 2013",0
1553378679,30626,"August 1, 2006",4.55
1404822003,221498,"September 1, 2006",4.28
1623540143,96849,"August 1, 2013",4.76
0753470500,172450,"February 26, 2013",4.64
1432940074,111502,"September 1, 2010",4.72
0753456087,434867,"May 16, 2003",4.45
0802775721,493850,"April 1, 1999",4.56
054731583X,67534,"October 4, 2011",4.7
0879695846,424869,"October 25, 2001",4.51
1927173116,931399,"August 1, 2012",4.89
1584690852,92662,"September 1, 2006",4.55
1927173124,916792,"August 1, 2012",3.5
0375846646,27416,"September 23, 2008",4.95
1927173574,887305,"June 15, 2014",5.0
1584690429,83565,"January 1, 2003",4.19
0778707040,499146,"October 31, 2006",4.4
0547680848,412572,"April 3, 2012",4.85
0805090398,1101612,"October 22, 2013",4.4
0753458063,305687,"May 13, 2004",4.9
0618725105,1003146,"August 14, 2006",4.69
0618507647,388353,"May 30, 2005",4.93
1432943871,2421359,"September 1, 2010",0
1416934839,97299,"March 6, 2007",4.77
0547152280,216537,"September 6, 2010",4.7
1935179802,336830,"April 14, 2015",4.88
0545577853,197500,"September 30, 2014",4.32
0545044227,329523,"February 1, 2009",4.79
1432940015,4017609,"September 1, 2010",4.33
0763645133,119479,"September 22, 2009",4.75
1556525028,409187,"October 1, 2003",4.45
1619302128,336528,"April 15, 2014",4.12
0778753883,120910,"February 1, 2010",4.79
0062313304,141840,"June 23, 2015",4.88
0062381857,143433,"August 4, 2015",4.76
0486298582,885815,"July 11, 1997",4.48
0486400557,145289,"January 13, 1998",4.5
037585486X,46686,"January 12, 2010",4.87
1452131473,28170,"March 4, 2014",4.87
0316309036,82492,"April 1, 2002",4.81
0486274624,118278,"March 3, 1993",4.75
0030367867,115391,"January 1, 2009",4.41
0486415538,657386,"March 22, 2001",4.65
1481435752,253453,"May 19, 2015",4.08
0516460390,926364,"April 1, 1996",4.5
0131901974,578749,"April 1, 2005",4.25
0823420434,443600,"March 15, 2008",4.88
1570916969,1688096,"June 1, 2006",1.0
076134117X,1050928,"January 1, 2009",5.0
0991147294,429570,"April 28, 2014",4.93
1607533529,6361648,"July 1, 2013",0
0689842449,217229,"April 1, 2001",4.08
0060782188,1028597,"May 2, 2006",4.2
0761362037,668660,"February 1, 2012",4.84
0823408728,403043,"March 1, 1991",4.69
0064451070,653612,"April 10, 1992",4.51
1560659602,2811261,"September 1, 1999",4.0
1432915061,1397413,"August 5, 2008",4.34
0486234991,118871,"June 1, 1977",4.41
076138507X,700252,"September 1, 2011",5.0
0802788017,478835,"January 1, 2003",5.0
1491460164,914339,"August 1, 2015",4.0
0590426605,403065,"February 1, 1990",4.7
1681865653,3698824,"October 2, 2015",5.0
0761114645,339644,"September 1, 1999",4.64
0544340124,231703,"March 3, 2015",4.45
0789447541,466996,"October 25, 1999",4.77
1429661852,902510,"February 1, 2011",4.5
1433987201,2310241,"January 1, 2013",0
1442403527,2033329,"August 24, 2010",0
0486233081,173091,"June 19, 2013",4.74
143294150X,327815,"September 1, 2010",4.75
0486246434,143091,"April 17, 2013",4.74
0778753913,939189,"February 15, 2010",3.6
142966181X,1059141,"February 1, 2011",5.0
0736896236,1409210,"September 1, 2006",4.5
141097930X,3997504,"August 1, 2015",0
0030511224,868632,"June 8, 2000",4.41
0778723089,781270,"March 15, 2005",0
0823432041,755806,"February 1, 2015",4.73
0060887168,752906,"June 13, 2006",4.25
1491460156,1192407,"August 1, 2015",5.0
0147517494,543518,"September 8, 2015",3.83
0736896198,1331118,"September 1, 2006",3.5
0736896228,1401427,"September 1, 2006",5.0
1517556589,11424957,"September 27, 2015",4.0
1429661879,677150,"February 1, 2011",5.0
1429661887,1188457,"February 1, 2011",3.5
0778706974,1656240,"October 31, 2003",4.5
1580892051,95855,"February 1, 2009",5.0
162091445X,799518,"April 7, 2015",4.76
0789447606,503247,"October 25, 1999",4.16
1572225629,156965,"April 26, 2001",4.56
0590641204,890670,"October 1, 1999",5.0
1617419370,1512933,"August 1, 2011",1.0
1561457914,524265,"March 1, 2015",5.0
0778753891,461957,"February 1, 2010",4.67
0531153347,1196464,"September 1, 1998",4.6
0030367778,261528,"January 1, 2006",3.0
0030499321,665989,2007,5.0
1560659580,1462286,"September 1, 1999",5.0
0688178340,542810,"March 18, 2003",4.0
0823981363,7534036,"January 1, 2001",0
073689621X,1530009,"September 1, 2006",4.67
0671534297,997029,"August 1, 1997",4.32
0531187918,1867165,"September 1, 2007",5.0
0823433072,175324,"January 15, 2015",4.78
1432938789,2041040,"September 1, 2010",0
075346697X,444579,"January 31, 2012",3.0
1432909509,4401280,"January 22, 2008",0
0375869573,43620,"January 8, 2013",4.59
0516259849,7627306,March 2002,0
1432909517,3202815,"January 22, 2008",4.5
1404244859,2689771,"September 1, 2008",5.0
0486237346,805340,"May 22, 2013",4.51
1433344165,828825,"December 30, 2011",5.0
1596471328,217944,"January 1, 2007",4.63
1410934802,3827163,"May 28, 2009",0
0984384871,3311958,"April 28, 2014",4.67
1432909525,3697442,"January 22, 2008",0
1432909533,4810809,"January 22, 2008",0
1410934810,3819576,"May 28, 2009",0
0374309086,531835,"April 10, 2012",4.4
1410934799,3923449,"May 28, 2009",0
0753471973,13877,"January 6, 2015",4.68
0753464136,26310,"July 6, 2010",4.61
1886978042,,,4.01
076115020X,13782,"September 24, 2008",4.49
075661385X,31327,"September 5, 2005",4.73
1466484292,109196,"November 16, 2011",4.44
0471620858,133764,"March 13, 1989",4.79
0753460858,106362,"June 12, 2007",4.55
1579129277,32581,"March 5, 2013",4.34
0516246631,155020,"March 1, 2005",4.72
1449461034,454734,"December 2, 2014",4.15
1107622700,1262429,"March 31, 2014",4.8
1404872388,144190,"February 1, 2012",4.67
0064452085,299211,"September 4, 2001",4.79
0766012247,1016223,"September 1, 1998",4.38
1613744528,967885,"January 1, 2013",4.34
0761181784,450452,"September 8, 2015",3.92
0133651118,990040,"November 2, 2007",4.33
0984384855,136592,"April 13, 2013",4.59
1613731795,121219,"October 1, 2015",4.67
0979226821,1081790,"May 1, 2008",4.52
1429656352,468017,"August 1, 2010",4.2
188559383X,160206,"May 1, 2003",4.65
054533019X,1136405,"January 1, 2012",4.8
1582463034,1006767,"October 13, 2009",4.82
0785440453,467977,"April 7, 2006",3.35
0757552366,1072020,"July 1, 2008",4.67
0976509717,594269,"June 29, 2010",4.12
0763660965,1136029,"August 14, 2012",5.0
0130233978,924345,"December 21, 1999",4.75
0078807239,1020346,"May 7, 2008",4.09
0984384820,820372,"March 8, 2013",4.59
1869860470,7473907,"January 19, 1998",0
1580371663,1189105,"January 1, 2001",5.0
0531247104,645061,"January 1, 2013",5.0
0753469367,817236,"January 8, 2013",4.67
0778742466,1235450,"October 1, 2008",4.75
0521126614,2401930,"April 18, 2011",4.52
0692467432,597843,"August 15, 2015",4.92
1619302748,2638332,"July 14, 2015",0
0753466082,1034071,"September 27, 2011",4.26
1938063341,1711223,"October 1, 2013",4.8
1771470089,195064,"October 15, 2013",5.0
1590784685,1881636,"October 1, 2007",5.0
0974914908,589714,"June 20, 2005",3.98
0516246658,339303,"March 1, 2005",5.0
1936114372,1673223,"June 12, 2011",5.0
1107615011,3090767,"September 29, 2014",0
1429680202,1185135,"February 1, 2012",3.76
0766028054,5556613,"August 1, 2007",5.0
051628178X,1146604,"September 1, 2006",5.0
1403493448,1854666,"January 19, 2007",5.0
1941775101,438165,"December 16, 2014",4.6
0516246666,371796,"March 1, 2005",5.0
1936140519,197752,"February 1, 2012",4.78
0201321424,1503076,"January 1, 2000",4.33
1403493413,1934220,"January 19, 2007",0
0313325294,3619178,"September 30, 2004",4.75
073774040X,1848452,"September 5, 2008",3.35
1410909360,3752676,"February 23, 2004",4.0
1629146315,238593,"February 10, 2015",4.57
0778742334,4484030,"December 31, 2012",0
0778719812,5696272,"September 15, 2015",0
140349343X,2433039,"January 19, 2007",5.0
1580375227,469594,"January 4, 2010",3.5
0778742474,3131296,"October 1, 2008",3.01
0130233994,1543758,"December 21, 1999",5.0
1435853334,4108360,"September 1, 2009",4.0
0761419217,4232807,"September 1, 2005",0
1603800425,,,4.6
